customer_id,first_name,last_name,email,address,district,city,country,postal_code,phone,activebool,create_date,active
341,Peter,Menard,peter.menard@sakilacustomer.org,1217 Konotop Avenue,Gelderland,Ede,Netherlands,504.0,718917000000.0,t,2006-02-14,1
342,Harold,Martino,harold.martino@sakilacustomer.org,1293 Nam Dinh Way,Roraima,Boa Vista,Brazil,71583.0,697656000000.0,t,2006-02-14,1
343,Douglas,Graf,douglas.graf@sakilacustomer.org,785 Vaduz Street,Baja California,Mexicali,Mexico,36170.0,895617000000.0,t,2006-02-14,1
344,Henry,Billingsley,henry.billingsley@sakilacustomer.org,1516 Escobar Drive,Tongatapu,Nukualofa,Tonga,46069.0,64536100000.0,t,2006-02-14,1
345,Carl,Artis,carl.artis@sakilacustomer.org,1628 Nagareyama Lane,Central,San Lorenzo,Paraguay,60079.0,20064300000.0,t,2006-02-14,1
346,Arthur,Simpkins,arthur.simpkins@sakilacustomer.org,1157 Nyeri Loop,Adygea,Maikop,Russian Federation,56380.0,262745000000.0,t,2006-02-14,1
347,Ryan,Salisbury,ryan.salisbury@sakilacustomer.org,1673 Tangail Drive,Daugavpils,Daugavpils,Latvia,26857.0,627924000000.0,t,2006-02-14,1
348,Roger,Quintanilla,roger.quintanilla@sakilacustomer.org,381 Kabul Way,Taipei,Hsichuh,Taiwan,87272.0,55477300000.0,t,2006-02-14,1
349,Joe,Gilliland,joe.gilliland@sakilacustomer.org,953 Hodeida Street,Southern Tagalog,Imus,Philippines,18841.0,53912800000.0,t,2006-02-14,1
350,Juan,Fraley,juan.fraley@sakilacustomer.org,469 Nakhon Sawan Street,Tuvassia,Teboksary,Russian Federation,58866.0,689200000000.0,t,2006-02-14,1
351,Jack,Foust,jack.foust@sakilacustomer.org,1378 Beira Loop,Krasnojarsk,Zeleznogorsk,Russian Federation,40792.0,840958000000.0,t,2006-02-14,1
352,Albert,Crouse,albert.crouse@sakilacustomer.org,1641 Changhwa Place,Nord-Ouest,Bamenda,Cameroon,37636.0,256546000000.0,t,2006-02-14,1
353,Jonathan,Scarborough,jonathan.scarborough@sakilacustomer.org,1698 Southport Loop,Hidalgo,Pachuca de Soto,Mexico,49009.0,754358000000.0,t,2006-02-14,1
354,Justin,Ngo,justin.ngo@sakilacustomer.org,519 Nyeri Manor,So Paulo,Santo Andr,Brazil,37650.0,764681000000.0,t,2006-02-14,1
355,Terry,Grissom,terry.grissom@sakilacustomer.org,619 Hunuco Avenue,Shimane,Matsue,Japan,81508.0,142596000000.0,t,2006-02-14,1
356,Gerald,Fultz,gerald.fultz@sakilacustomer.org,45 Aparecida de Goinia Place,Madhya Pradesh,Satna,India,7431.0,650497000000.0,t,2006-02-14,1
357,Keith,Rico,keith.rico@sakilacustomer.org,482 Kowloon and New Kowloon Manor,Bratislava,Bratislava,Slovakia,97056.0,738968000000.0,t,2006-02-14,1
358,Samuel,Marlow,samuel.marlow@sakilacustomer.org,604 Bern Place,Jharkhand,Ranchi,India,5373.0,620719000000.0,t,2006-02-14,1
359,Willie,Markham,willie.markham@sakilacustomer.org,1623 Kingstown Drive,Buenos Aires,Almirante Brown,Argentina,91299.0,296395000000.0,t,2006-02-14,1
360,Ralph,Madrigal,ralph.madrigal@sakilacustomer.org,1009 Zanzibar Lane,Arecibo,Arecibo,Puerto Rico,64875.0,102396000000.0,t,2006-02-14,1
361,Lawrence,Lawton,lawrence.lawton@sakilacustomer.org,114 Jalib al-Shuyukh Manor,Centre,Yaound,Cameroon,60440.0,845379000000.0,t,2006-02-14,1
362,Nicholas,Barfield,nicholas.barfield@sakilacustomer.org,1163 London Parkway,Par,Belm,Brazil,6066.0,675120000000.0,t,2006-02-14,1
363,Roy,Whiting,roy.whiting@sakilacustomer.org,1658 Jastrzebie-Zdrj Loop,Central,Nyeri,Kenya,96584.0,568368000000.0,t,2006-02-14,1
364,Benjamin,Varney,benjamin.varney@sakilacustomer.org,817 Laredo Avenue,Jalisco,Guadalajara,Mexico,77449.0,151250000000.0,t,2006-02-14,1
365,Bruce,Schwarz,bruce.schwarz@sakilacustomer.org,1565 Tangail Manor,Okinawa,Okinawa,Japan,45750.0,634445000000.0,t,2006-02-14,1
366,Brandon,Huey,brandon.huey@sakilacustomer.org,1912 Emeishan Drive,Balikesir,Balikesir,Turkey,33050.0,99883500000.0,t,2006-02-14,1
367,Adam,Gooch,adam.gooch@sakilacustomer.org,230 Urawa Drive,Andhra Pradesh,Adoni,India,2738.0,166898000000.0,t,2006-02-14,1
368,Harry,Arce,harry.arce@sakilacustomer.org,1922 Miraj Way,Esfahan,Najafabad,Iran,13203.0,320471000000.0,t,2006-02-14,0
369,Fred,Wheat,fred.wheat@sakilacustomer.org,433 Florencia Street,Chihuahua,Jurez,Mexico,91330.0,561730000000.0,t,2006-02-14,1
370,Wayne,Truong,wayne.truong@sakilacustomer.org,1049 Matamoros Parkway,Karnataka,Gulbarga,India,69640.0,960505000000.0,t,2006-02-14,1
371,Billy,Poulin,billy.poulin@sakilacustomer.org,1061 Ede Avenue,Southern Tagalog,Cabuyao,Philippines,57810.0,333391000000.0,t,2006-02-14,1
372,Steve,Mackenzie,steve.mackenzie@sakilacustomer.org,154 Oshawa Manor,East Java,Probolinggo,Indonesia,72771.0,440366000000.0,t,2006-02-14,1
373,Louis,Leone,louis.leone@sakilacustomer.org,1191 Tandil Drive,Southern Tagalog,Tanauan,Philippines,6362.0,45554300000.0,t,2006-02-14,1
374,Jeremy,Hurtado,jeremy.hurtado@sakilacustomer.org,1133 Rizhao Avenue,Pernambuco,Vitria de Santo Anto,Brazil,2800.0,600265000000.0,t,2006-02-14,1
375,Aaron,Selby,aaron.selby@sakilacustomer.org,1519 Santiago de los Caballeros Loop,East Kasai,Mwene-Ditu,"""""""Congo""",22025.0,409315000000.0,t,2006-02-14,1
376,Randy,Gaither,randy.gaither@sakilacustomer.org,1618 Olomouc Manor,Kurgan,Kurgan,Russian Federation,26385.0,96846700000.0,t,2006-02-14,1
377,Howard,Fortner,howard.fortner@sakilacustomer.org,220 Hidalgo Drive,Kermanshah,Kermanshah,Iran,45298.0,342721000000.0,t,2006-02-14,1
378,Eugene,Culpepper,eugene.culpepper@sakilacustomer.org,686 Donostia-San Sebastin Lane,Guangdong,Shenzhen,China,97390.0,71857600000.0,t,2006-02-14,1
379,Carlos,Coughlin,carlos.coughlin@sakilacustomer.org,97 Mogiljov Lane,Gujarat,Bhavnagar,India,89294.0,924815000000.0,t,2006-02-14,1
380,Russell,Brinson,russell.brinson@sakilacustomer.org,1642 Charlotte Amalie Drive,Slaskie,Tychy,Poland,75442.0,821477000000.0,t,2006-02-14,1
381,Bobby,Boudreau,bobby.boudreau@sakilacustomer.org,1368 Maracabo Boulevard,"""""""""""""",South Hill,Anguilla,32716.0,934352000000.0,t,2006-02-14,1
382,Victor,Barkley,victor.barkley@sakilacustomer.org,401 Sucre Boulevard,New Hampshire,Manchester,United States,25007.0,486396000000.0,t,2006-02-14,1
383,Martin,Bales,martin.bales@sakilacustomer.org,368 Hunuco Boulevard,Namibe,Namibe,Angola,17165.0,106439000000.0,t,2006-02-14,1
384,Ernest,Stepp,ernest.stepp@sakilacustomer.org,500 Lincoln Parkway,Jiangsu,Huaian,China,95509.0,550307000000.0,t,2006-02-14,1
385,Phillip,Holm,phillip.holm@sakilacustomer.org,102 Chapra Drive,Ibaragi,Tama,Japan,14073.0,776032000000.0,t,2006-02-14,1
386,Todd,Tan,todd.tan@sakilacustomer.org,1793 Meixian Place,Hmelnytskyi,Kamjanets-Podilskyi,Ukraine,33535.0,619966000000.0,t,2006-02-14,1
387,Jesse,Schilling,jesse.schilling@sakilacustomer.org,514 Ife Way,Shaba,Lubumbashi,"""""""Congo""",69973.0,900236000000.0,t,2006-02-14,1
388,Craig,Morrell,craig.morrell@sakilacustomer.org,717 Changzhou Lane,Southern Tagalog,Cavite,Philippines,21615.0,426255000000.0,t,2006-02-14,1
389,Alan,Kahn,alan.kahn@sakilacustomer.org,753 Ilorin Avenue,Sichuan,Emeishan,China,3656.0,464511000000.0,t,2006-02-14,1
390,Shawn,Heaton,shawn.heaton@sakilacustomer.org,1337 Mit Ghamr Avenue,Nakhon Sawan,Nakhon Sawan,Thailand,29810.0,175283000000.0,t,2006-02-14,1
391,Clarence,Gamez,clarence.gamez@sakilacustomer.org,767 Pyongyang Drive,Osaka,Izumisano,Japan,83536.0,667736000000.0,t,2006-02-14,1
392,Sean,Douglass,sean.douglass@sakilacustomer.org,614 Pak Kret Street,Addis Abeba,Addis Abeba,Ethiopia,27796.0,47808400000.0,t,2006-02-14,1
393,Philip,Causey,philip.causey@sakilacustomer.org,954 Lapu-Lapu Way,Moskova,Korolev,Russian Federation,8816.0,737229000000.0,t,2006-02-14,1
394,Chris,Brothers,chris.brothers@sakilacustomer.org,331 Bydgoszcz Parkway,Asturia,Gijn,Spain,966.0,537374000000.0,t,2006-02-14,1
395,Johnny,Turpin,johnny.turpin@sakilacustomer.org,1152 Citrus Heights Manor,al-Qadarif,al-Qadarif,Sudan,5239.0,765957000000.0,t,2006-02-14,1
396,Earl,Shanks,earl.shanks@sakilacustomer.org,168 Cianjur Manor,Saitama,Iwatsuki,Japan,73824.0,679095000000.0,t,2006-02-14,1
397,Jimmy,Schrader,jimmy.schrader@sakilacustomer.org,616 Hagonoy Avenue,Krasnojarsk,Atinsk,Russian Federation,46043.0,604178000000.0,t,2006-02-14,1
398,Antonio,Meek,antonio.meek@sakilacustomer.org,1190 0 Place,Rio Grande do Sul,Bag,Brazil,10417.0,841877000000.0,t,2006-02-14,1
399,Danny,Isom,danny.isom@sakilacustomer.org,734 Bchar Place,Punjab,Okara,Pakistan,30586.0,280579000000.0,t,2006-02-14,1
400,Bryan,Hardison,bryan.hardison@sakilacustomer.org,530 Lausanne Lane,Texas,Dallas,United States,11067.0,775235000000.0,t,2006-02-14,1
401,Tony,Carranza,tony.carranza@sakilacustomer.org,454 Patiala Lane,Fukushima,Koriyama,Japan,13496.0,794553000000.0,t,2006-02-14,1
402,Luis,Yanez,luis.yanez@sakilacustomer.org,1346 Mysore Drive,Bretagne,Brest,France,61507.0,516647000000.0,t,2006-02-14,1
403,Mike,Way,mike.way@sakilacustomer.org,990 Etawah Loop,Tamil Nadu,Valparai,India,79940.0,206169000000.0,t,2006-02-14,1
404,Stanley,Scroggins,stanley.scroggins@sakilacustomer.org,1266 Laredo Parkway,Saitama,Omiya,Japan,7664.0,1483370000.0,t,2006-02-14,1
405,Leonard,Schofield,leonard.schofield@sakilacustomer.org,88 Nagaon Manor,Buenos Aires,Tandil,Argentina,86868.0,779461000000.0,t,2006-02-14,1
406,Nathan,Runyon,nathan.runyon@sakilacustomer.org,264 Bhimavaram Manor,St Thomas,Charlotte Amalie,"""""""Virgin Islands""",54749.0,302527000000.0,t,2006-02-14,0
407,Dale,Ratcliff,dale.ratcliff@sakilacustomer.org,1639 Saarbrcken Drive,North West,Rustenburg,South Africa,9827.0,328495000000.0,t,2006-02-14,1
408,Manuel,Murrell,manuel.murrell@sakilacustomer.org,692 Amroha Drive,Northern,Jaffna,Sri Lanka,35575.0,359479000000.0,t,2006-02-14,1
409,Rodney,Moeller,rodney.moeller@sakilacustomer.org,1936 Lapu-Lapu Parkway,Bauchi & Gombe,Deba Habe,Nigeria,7122.0,653437000000.0,t,2006-02-14,1
410,Curtis,Irby,curtis.irby@sakilacustomer.org,432 Garden Grove Street,Ontario,Richmond Hill,Canada,65630.0,615965000000.0,t,2006-02-14,1
411,Norman,Currier,norman.currier@sakilacustomer.org,1445 Carmen Parkway,West Java,Cianjur,Indonesia,70809.0,598912000000.0,t,2006-02-14,1
412,Allen,Butterfield,allen.butterfield@sakilacustomer.org,791 Salinas Street,Punjab,Hoshiarpur,India,40509.0,129953000000.0,t,2006-02-14,1
413,Marvin,Yee,marvin.yee@sakilacustomer.org,126 Acua Parkway,West Bengali,Berhampore (Baharampur),India,58888.0,480040000000.0,t,2006-02-14,1
414,Vincent,Ralston,vincent.ralston@sakilacustomer.org,397 Sunnyvale Avenue,Guanajuato,Allende,Mexico,55566.0,680852000000.0,t,2006-02-14,1
415,Glenn,Pullen,glenn.pullen@sakilacustomer.org,992 Klerksdorp Loop,Utrecht,Amersfoort,Netherlands,33711.0,855290000000.0,t,2006-02-14,1
416,Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,966 Arecibo Loop,Sind,Dadu,Pakistan,94018.0,15273800000.0,t,2006-02-14,1
417,Travis,Estep,travis.estep@sakilacustomer.org,289 Santo Andr Manor,al-Sharqiya,al-Qatif,Saudi Arabia,72410.0,214976000000.0,t,2006-02-14,1
418,Jeff,East,jeff.east@sakilacustomer.org,437 Chungho Drive,Puerto Plata,San Felipe de Puerto Plata,Dominican Republic,59489.0,491271000000.0,t,2006-02-14,1
419,Chad,Carbone,chad.carbone@sakilacustomer.org,1948 Bayugan Parkway,Bihar,Katihar,India,60622.0,987306000000.0,t,2006-02-14,1
420,Jacob,Lance,jacob.lance@sakilacustomer.org,1866 al-Qatif Avenue,California,El Monte,United States,89420.0,546794000000.0,t,2006-02-14,1
421,Lee,Hawks,lee.hawks@sakilacustomer.org,1661 Abha Drive,Tamil Nadu,Pudukkottai,India,14400.0,270457000000.0,t,2006-02-14,1
422,Melvin,Ellington,melvin.ellington@sakilacustomer.org,1557 Cape Coral Parkway,Hubei,Laohekou,China,46875.0,368284000000.0,t,2006-02-14,1
423,Alfred,Casillas,alfred.casillas@sakilacustomer.org,1727 Matamoros Place,Sawhaj,Sawhaj,Egypt,78813.0,129674000000.0,t,2006-02-14,1
424,Kyle,Spurlock,kyle.spurlock@sakilacustomer.org,1269 Botosani Manor,Guangdong,Shanwei,China,47394.0,736517000000.0,t,2006-02-14,1
425,Francis,Sikes,francis.sikes@sakilacustomer.org,355 Vitria de Santo Anto Way,Oaxaca,San Juan Bautista Tuxtepec,Mexico,81758.0,548004000000.0,t,2006-02-14,1
426,Bradley,Motley,bradley.motley@sakilacustomer.org,1596 Acua Parkway,Jharkhand,Purnea (Purnia),India,70425.0,157133000000.0,t,2006-02-14,1
427,Jesus,Mccartney,jesus.mccartney@sakilacustomer.org,259 Ipoh Drive,So Paulo,Guaruj,Brazil,64964.0,419010000000.0,t,2006-02-14,1
428,Herbert,Kruger,herbert.kruger@sakilacustomer.org,1823 Hoshiarpur Lane,Komi,Syktyvkar,Russian Federation,33191.0,307134000000.0,t,2006-02-14,1
429,Frederick,Isbell,frederick.isbell@sakilacustomer.org,1404 Taguig Drive,Okayama,Tsuyama,Japan,87212.0,572069000000.0,t,2006-02-14,1
430,Ray,Houle,ray.houle@sakilacustomer.org,740 Udaipur Lane,Nizni Novgorod,Dzerzinsk,Russian Federation,33505.0,497289000000.0,t,2006-02-14,1
431,Joel,Francisco,joel.francisco@sakilacustomer.org,287 Cuautla Boulevard,Chuquisaca,Sucre,Bolivia,72736.0,82619500000.0,t,2006-02-14,1
432,Edwin,Burk,edwin.burk@sakilacustomer.org,1766 Almirante Brown Street,KwaZulu-Natal,Newcastle,South Africa,63104.0,617568000000.0,t,2006-02-14,1
433,Don,Bone,don.bone@sakilacustomer.org,596 Huixquilucan Place,Nampula,Naala-Porto,Mozambique,65892.0,342709000000.0,t,2006-02-14,1
434,Eddie,Tomlin,eddie.tomlin@sakilacustomer.org,1351 Aparecida de Goinia Parkway,Northern Mindanao,Ozamis,Philippines,41775.0,959835000000.0,t,2006-02-14,1
435,Ricky,Shelby,ricky.shelby@sakilacustomer.org,722 Bradford Lane,Shandong,Junan,China,90920.0,746251000000.0,t,2006-02-14,1
436,Troy,Quigley,troy.quigley@sakilacustomer.org,983 Santa F Way,British Colombia,Vancouver,Canada,47472.0,145720000000.0,t,2006-02-14,1
437,Randall,Neumann,randall.neumann@sakilacustomer.org,1245 Ibirit Way,La Romana,La Romana,Dominican Republic,40926.0,331889000000.0,t,2006-02-14,1
438,Barry,Lovelace,barry.lovelace@sakilacustomer.org,1836 Korla Parkway,Copperbelt,Kitwe,Zambia,55405.0,689682000000.0,t,2006-02-14,1
439,Alexander,Fennell,alexander.fennell@sakilacustomer.org,231 Kaliningrad Place,Lombardia,Bergamo,Italy,57833.0,575081000000.0,t,2006-02-14,1
440,Bernard,Colby,bernard.colby@sakilacustomer.org,495 Bhimavaram Lane,Maharashtra,Dhule (Dhulia),India,3.0,82088900000.0,t,2006-02-14,1
441,Mario,Cheatham,mario.cheatham@sakilacustomer.org,1924 Shimonoseki Drive,Batna,Batna,Algeria,52625.0,406784000000.0,t,2006-02-14,1
442,Leroy,Bustamante,leroy.bustamante@sakilacustomer.org,105 Dzerzinsk Manor,Inner Mongolia,Tongliao,China,48570.0,240776000000.0,t,2006-02-14,1
443,Francisco,Skidmore,francisco.skidmore@sakilacustomer.org,614 Denizli Parkway,Rio Grande do Sul,So Leopoldo,Brazil,29444.0,876492000000.0,t,2006-02-14,1
444,Marcus,Hidalgo,marcus.hidalgo@sakilacustomer.org,1289 Belm Boulevard,Tartumaa,Tartu,Estonia,88306.0,237369000000.0,t,2006-02-14,1
445,Micheal,Forman,micheal.forman@sakilacustomer.org,203 Tambaram Street,Buenos Aires,Escobar,Argentina,73942.0,411550000000.0,t,2006-02-14,1
446,Theodore,Culp,theodore.culp@sakilacustomer.org,1704 Tambaram Manor,West Bengali,Uluberia,India,2834.0,39463600000.0,t,2006-02-14,0
447,Clifford,Bowens,clifford.bowens@sakilacustomer.org,207 Cuernavaca Loop,Tatarstan,Nabereznyje Telny,Russian Federation,52671.0,782900000000.0,t,2006-02-14,1
448,Miguel,Betancourt,miguel.betancourt@sakilacustomer.org,319 Springs Loop,Baijeri,Erlangen,Germany,99552.0,72524500000.0,t,2006-02-14,1
449,Oscar,Aquino,oscar.aquino@sakilacustomer.org,956 Nam Dinh Manor,Kerman,Sirjan,Iran,21872.0,474048000000.0,t,2006-02-14,1
450,Jay,Robb,jay.robb@sakilacustomer.org,1947 Paarl Way,Central Java,Surakarta,Indonesia,23636.0,834061000000.0,t,2006-02-14,1
451,Jim,Rea,jim.rea@sakilacustomer.org,814 Simferopol Loop,Sinaloa,El Fuerte,Mexico,48745.0,524567000000.0,t,2006-02-14,1
452,Tom,Milner,tom.milner@sakilacustomer.org,535 Ahmadnagar Manor,Abu Dhabi,Abu Dhabi,United Arab Emirates,41136.0,985110000000.0,t,2006-02-14,1
453,Calvin,Martel,calvin.martel@sakilacustomer.org,138 Caracas Boulevard,Zulia,Maracabo,Venezuela,16790.0,974433000000.0,t,2006-02-14,1
454,Alex,Gresham,alex.gresham@sakilacustomer.org,251 Florencia Drive,Michoacn de Ocampo,Uruapan,Mexico,16119.0,118012000000.0,t,2006-02-14,1
455,Jon,Wiles,jon.wiles@sakilacustomer.org,659 Gatineau Boulevard,La Paz,El Alto,Bolivia,28587.0,205525000000.0,t,2006-02-14,1
456,Ronnie,Ricketts,ronnie.ricketts@sakilacustomer.org,1889 Valparai Way,Ziguinchor,Ziguinchor,Senegal,75559.0,670371000000.0,t,2006-02-14,1
457,Bill,Gavin,bill.gavin@sakilacustomer.org,1485 Bratislava Place,Illinois,Rockford,United States,83183.0,924664000000.0,t,2006-02-14,1
458,Lloyd,Dowd,lloyd.dowd@sakilacustomer.org,935 Aden Boulevard,Central Java,Tegal,Indonesia,64709.0,335053000000.0,t,2006-02-14,1
459,Tommy,Collazo,tommy.collazo@sakilacustomer.org,76 Kermanshah Manor,Esfahan,Qomsheh,Iran,23343.0,762362000000.0,t,2006-02-14,1
460,Leon,Bostic,leon.bostic@sakilacustomer.org,734 Tanshui Avenue,Caquet,Florencia,Colombia,70664.0,366777000000.0,t,2006-02-14,1
461,Derek,Blakely,derek.blakely@sakilacustomer.org,118 Jaffna Loop,Northern Mindanao,Gingoog,Philippines,10447.0,325527000000.0,t,2006-02-14,1
462,Warren,Sherrod,warren.sherrod@sakilacustomer.org,1621 Tongliao Avenue,Irkutsk,Usolje-Sibirskoje,Russian Federation,22173.0,209343000000.0,t,2006-02-14,1
463,Darrell,Power,darrell.power@sakilacustomer.org,1844 Usak Avenue,Nova Scotia,Halifax,Canada,84461.0,164415000000.0,t,2006-02-14,1
464,Jerome,Kenyon,jerome.kenyon@sakilacustomer.org,1872 Toulon Loop,OHiggins,Rancagua,Chile,7939.0,928809000000.0,t,2006-02-14,1
465,Floyd,Gandy,floyd.gandy@sakilacustomer.org,1088 Ibirit Place,Jalisco,Zapopan,Mexico,88502.0,49084300000.0,t,2006-02-14,1
466,Leo,Ebert,leo.ebert@sakilacustomer.org,1322 Mosul Parkway,Shandong,Dongying,China,95400.0,268054000000.0,t,2006-02-14,1
467,Alvin,Deloach,alvin.deloach@sakilacustomer.org,1447 Chatsworth Place,Chihuahua,Cuauhtmoc,Mexico,41545.0,769370000000.0,t,2006-02-14,1
468,Tim,Cary,tim.cary@sakilacustomer.org,1257 Guadalajara Street,Karnataka,Bijapur,India,33599.0,195338000000.0,t,2006-02-14,1
469,Wesley,Bull,wesley.bull@sakilacustomer.org,1469 Plock Lane,Galicia,Ourense (Orense),Spain,95835.0,622885000000.0,t,2006-02-14,1
470,Gordon,Allard,gordon.allard@sakilacustomer.org,434 Ourense (Orense) Manor,Hodeida,Hodeida,Yemen,14122.0,562370000000.0,t,2006-02-14,1
471,Dean,Sauer,dean.sauer@sakilacustomer.org,270 Tambaram Parkway,Gauteng,Johannesburg,South Africa,9668.0,248447000000.0,t,2006-02-14,1
472,Greg,Robins,greg.robins@sakilacustomer.org,1786 Salinas Place,Nam Ha,Nam Dinh,Vietnam,66546.0,206061000000.0,t,2006-02-14,1
473,Jorge,Olivares,jorge.olivares@sakilacustomer.org,1078 Stara Zagora Drive,Aceh,Lhokseumawe,Indonesia,69221.0,932993000000.0,t,2006-02-14,1
474,Dustin,Gillette,dustin.gillette@sakilacustomer.org,1854 Okara Boulevard,Drenthe,Emmen,Netherlands,42123.0,131913000000.0,t,2006-02-14,1
475,Pedro,Chestnut,pedro.chestnut@sakilacustomer.org,421 Yaound Street,Sumy,ostka,Ukraine,11363.0,726876000000.0,t,2006-02-14,1
476,Derrick,Bourque,derrick.bourque@sakilacustomer.org,1153 Allende Way,Qubec,Gatineau,Canada,20336.0,856872000000.0,t,2006-02-14,1
477,Dan,Paine,dan.paine@sakilacustomer.org,808 Naala-Porto Parkway,England,Stockport,United Kingdom,41060.0,553452000000.0,t,2006-02-14,1
478,Lewis,Lyman,lewis.lyman@sakilacustomer.org,632 Usolje-Sibirskoje Parkway,Ha Darom,Ashqelon,Israel,73085.0,667649000000.0,t,2006-02-14,1
479,Zachary,Hite,zachary.hite@sakilacustomer.org,98 Pyongyang Boulevard,Ohio,Akron,United States,88749.0,191958000000.0,t,2006-02-14,1
480,Corey,Hauser,corey.hauser@sakilacustomer.org,984 Novoterkassk Loop,Gaziantep,Gaziantep,Turkey,28165.0,435119000000.0,t,2006-02-14,1
481,Herman,Devore,herman.devore@sakilacustomer.org,64 Korla Street,Mwanza,Mwanza,Tanzania,25145.0,510383000000.0,t,2006-02-14,1
482,Maurice,Crawley,maurice.crawley@sakilacustomer.org,1785 So Bernardo do Campo Street,Veracruz,Coatzacoalcos,Mexico,71182.0,684529000000.0,t,2006-02-14,0
483,Vernon,Chapa,vernon.chapa@sakilacustomer.org,698 Jelets Boulevard,Denizli,Denizli,Turkey,2596.0,975186000000.0,t,2006-02-14,1
484,Roberto,Vu,roberto.vu@sakilacustomer.org,1297 Alvorada Parkway,Ningxia,Yinchuan,China,11839.0,508349000000.0,t,2006-02-14,1
485,Clyde,Tobias,clyde.tobias@sakilacustomer.org,1909 Dayton Avenue,Guangdong,Shaoguan,China,88513.0,702955000000.0,t,2006-02-14,1
486,Glen,Talbert,glen.talbert@sakilacustomer.org,1789 Saint-Denis Parkway,Coahuila de Zaragoza,Acua,Mexico,8268.0,936807000000.0,t,2006-02-14,1
487,Hector,Poindexter,hector.poindexter@sakilacustomer.org,185 Mannheim Lane,Stavropol,Pjatigorsk,Russian Federation,23661.0,589378000000.0,t,2006-02-14,1
488,Shane,Millard,shane.millard@sakilacustomer.org,184 Mandaluyong Street,Baja California Sur,La Paz,Mexico,94239.0,488425000000.0,t,2006-02-14,1
489,Ricardo,Meador,ricardo.meador@sakilacustomer.org,591 Sungai Petani Drive,Okayama,Okayama,Japan,46400.0,37247300000.0,t,2006-02-14,1
490,Sam,Mcduffie,sam.mcduffie@sakilacustomer.org,656 Matamoros Drive,Boyac,Sogamoso,Colombia,19489.0,17305800000.0,t,2006-02-14,1
491,Rick,Mattox,rick.mattox@sakilacustomer.org,775 ostka Drive,al-Daqahliya,Mit Ghamr,Egypt,22358.0,171973000000.0,t,2006-02-14,1
492,Lester,Kraus,lester.kraus@sakilacustomer.org,1013 Tabuk Boulevard,West Bengali,Kanchrapara,India,96203.0,158400000000.0,t,2006-02-14,1
493,Brent,Harkins,brent.harkins@sakilacustomer.org,319 Plock Parkway,Istanbul,Sultanbeyli,Turkey,26101.0,854260000000.0,t,2006-02-14,1
494,Ramon,Choate,ramon.choate@sakilacustomer.org,1954 Kowloon and New Kowloon Way,Chimborazo,Robamba,Ecuador,63667.0,898559000000.0,t,2006-02-14,1
495,Charlie,Bess,charlie.bess@sakilacustomer.org,362 Rajkot Lane,Gansu,Baiyin,China,98030.0,962020000000.0,t,2006-02-14,1
496,Tyler,Wren,tyler.wren@sakilacustomer.org,1060 Tandil Lane,Shandong,Rizhao,China,72349.0,211256000000.0,t,2006-02-14,1
497,Gilbert,Sledge,gilbert.sledge@sakilacustomer.org,1515 Korla Way,England,York,United Kingdom,57197.0,959468000000.0,t,2006-02-14,1
498,Gene,Sanborn,gene.sanborn@sakilacustomer.org,1416 San Juan Bautista Tuxtepec Avenue,Zufar,Salala,Oman,50592.0,144207000000.0,t,2006-02-14,1
499,Marc,Outlaw,marc.outlaw@sakilacustomer.org,1 Valle de Santiago Avenue,Apulia,Brindisi,Italy,86208.0,465898000000.0,t,2006-02-14,1
500,Reginald,Kinder,reginald.kinder@sakilacustomer.org,519 Brescia Parkway,East Java,Madiun,Indonesia,69504.0,793997000000.0,t,2006-02-14,1
501,Ruben,Geary,ruben.geary@sakilacustomer.org,414 Mandaluyong Street,Lubelskie,Lublin,Poland,16370.0,52709200000.0,t,2006-02-14,1
502,Brett,Cornwell,brett.cornwell@sakilacustomer.org,1197 Sokoto Boulevard,West Bengali,Siliguri (Shiliguri),India,87687.0,868603000000.0,t,2006-02-14,1
503,Angel,Barclay,angel.barclay@sakilacustomer.org,496 Celaya Drive,Nagano,Ueda,Japan,90797.0,759587000000.0,t,2006-02-14,1
504,Nathaniel,Adam,nathaniel.adam@sakilacustomer.org,786 Matsue Way,Illinois,Joliet,United States,37469.0,111177000000.0,t,2006-02-14,1
505,Rafael,Abney,rafael.abney@sakilacustomer.org,48 Maracabo Place,Central Luzon,Talavera,Philippines,1570.0,82671800000.0,t,2006-02-14,1
506,Leslie,Seward,leslie.seward@sakilacustomer.org,1152 al-Qatif Lane,Kalimantan Barat,Pontianak,Indonesia,44816.0,131371000000.0,t,2006-02-14,1
507,Edgar,Rhoads,edgar.rhoads@sakilacustomer.org,1269 Ipoh Avenue,Eskisehir,Eskisehir,Turkey,54674.0,402630000000.0,t,2006-02-14,1
508,Milton,Howland,milton.howland@sakilacustomer.org,758 Korolev Parkway,Andhra Pradesh,Vijayawada,India,75474.0,441628000000.0,t,2006-02-14,1
509,Raul,Fortier,raul.fortier@sakilacustomer.org,1747 Rustenburg Place,Bihar,Chapra,India,51369.0,442674000000.0,t,2006-02-14,1
510,Ben,Easter,ben.easter@sakilacustomer.org,886 Tonghae Place,Volgograd,Kamyin,Russian Federation,19450.0,711928000000.0,t,2006-02-14,0
